# Bola branco e 7 actions - variando iluminacao, campo e voltando para o gol - com 9 campos e 500 mil de memoria, fisheye random
1 25 -262.18 -373.4 -191.7 10000 1 6 24
2 25 -272.812 -349.2 -199.9 20000 0 6 25
3 25 -266.8 -343.4 -220.3 30000 0 5 25
4 26 -246.253846154 -346.1 1.9 40000 1 6 25
5 25 -266.476 -356.7 -196.6 50000 0 6 25
6 25 -263.512 -370.5 -165.5 60000 0 5 25
7 25 -252.328 -311.2 -205.1 70000 0 9 25
8 25 -257.608 -373.0 -182.4 80000 0 7 25
9 25 -264.252 -330.2 -172.1 90000 0 6 25
10 25 -246.064 -334.1 -201.7 100000 0 7 25
11 25 -248.468 -288.0 -180.8 110000 0 6 25
12 25 -253.892 -313.1 -196.7 120000 0 11 25
13 25 -256.14 -334.7 -166.4 130000 0 8 25
14 25 -262.876 -351.6 -215.7 140000 0 8 25
15 25 -237.424 -323.0 -153.6 150000 0 6 25
16 25 -251.668 -331.0 -185.5 160000 0 5 25
17 25 -250.996 -325.7 -171.7 170000 0 10 25
18 25 -255.292 -330.1 -196.0 180000 0 10 25
19 25 -239.916 -308.9 -167.3 190000 0 7 25
20 25 -240.98 -320.5 -159.8 200000 0 10 25
21 25 -239.816 -306.3 -161.8 210000 0 8 25
22 25 -254.004 -328.3 -198.4 220000 0 12 25
23 25 -235.896 -310.3 -144.0 230000 0 12 25
24 25 -219.036 -306.0 -165.7 240000 0 8 25
25 25 -232.76 -307.2 -140.8 250000 0 12 25
26 25 -237.656 -282.9 -148.2 260000 0 7 25
27 25 -222.068 -290.1 -130.3 270000 0 7 25
28 25 -232.44 -302.7 -158.0 280000 0 11 25
29 25 -209.564 -293.4 -145.7 290000 0 11 25
30 25 -198.208 -296.4 -117.5 300000 1 11 24
31 25 -204.408 -281.6 -139.0 310000 0 9 25
32 25 -214.816 -304.3 -117.5 320000 0 9 25
33 25 -193.844 -280.1 -114.9 330000 0 13 25
34 25 -186.364 -288.1 -126.4 340000 0 16 25
35 25 -192.948 -254.6 -131.3 350000 0 12 25
36 25 -208.24 -295.4 -130.6 360000 0 6 25
37 25 -181.216 -233.5 -133.1 370000 0 15 25
38 25 -179.768 -266.1 -106.4 380000 0 15 25
39 25 -167.016 -248.6 -117.4 390000 0 12 25
40 25 -179.996 -255.5 -121.5 400000 0 8 25
41 25 -186.152 -265.3 -117.4 410000 0 8 25
42 25 -178.976 -302.4 -118.5 420000 0 14 25
43 25 -167.652 -260.4 -110.1 430000 0 15 25
44 25 -173.496 -272.8 -119.9 440000 0 11 25
45 25 -171.264 -306.4 -110.5 450000 0 15 25
46 26 -157.380769231 -239.2 -10.2 460000 1 12 25
47 25 -172.024 -275.3 -97.6 470000 0 9 25
48 25 -162.444 -242.9 -97.8 480000 0 12 25
49 25 -156.988 -249.6 -103.1 490000 0 14 25
50 25 -146.104 -197.4 -97.7 500000 0 12 25
51 25 -165.524 -254.2 -103.4 510000 0 14 25
52 25 -157.076 -259.1 -104.9 520000 0 13 25
53 25 -150.516 -206.7 -94.3 530000 1 15 24
54 25 -142.636 -245.3 -98.2 540000 0 17 25
55 25 -145.032 -196.8 -103.1 550000 0 16 25
56 25 -139.816 -231.7 0.6 560000 1 16 24
57 26 -152.592307692 -236.2 -75.7 570000 1 10 25
58 25 -137.668 -193.8 -91.9 580000 0 16 25
59 25 -148.38 -237.7 -104.4 590000 0 13 25
60 25 -134.772 -214.8 -98.7 600000 1 18 24
61 25 -136.672 -178.5 -91.7 610000 0 15 25
62 25 -127.66 -209.5 -95.2 620000 0 20 25
63 25 -139.224 -186.4 -47.9 630000 1 16 24
64 25 -132.96 -178.0 -77.8 640000 0 18 25
65 25 -128.64 -162.1 -88.8 650000 0 14 25
66 25 -120.248 -165.5 -83.8 660000 0 22 25
67 25 -143.96 -249.7 -97.2 670000 0 16 25
68 25 -123.512 -173.6 -85.7 680000 0 19 25
