# Bola branco e 5 actions - variando iluminacao, campo e voltando para o gol
1 25 -182.32 -321.2 -85.7 10000
2 25 -165.848 -360.2 -51.2 20000
3 25 -178.588 -366.2 -86.6 30000
4 25 -176.392 -346.7 -53.9 40000
5 25 -167.428 -309.5 -77.8 50000
6 25 -174.136 -297.8 -78.6 60000
7 25 -154.192 -260.8 -67.7 70000
8 25 -155.924 -315.5 -85.6 80000
9 25 -134.72 -220.6 -53.1 90000
10 25 -147.628 -367.4 -73.4 100000
11 25 -127.612 -244.3 -69.2 110000
12 25 -113.0 -227.9 -22.2 120000
13 25 -120.928 -220.7 -56.8 130000
14 26 -113.115384615 -289.4 6.0 140000
15 25 -118.16 -220.7 -57.8 150000
16 25 -100.124 -171.9 -66.1 160000
17 25 -111.728 -255.6 -49.2 170000
18 25 -107.392 -217.5 -52.0 180000
19 25 -111.644 -225.2 -57.8 190000
20 25 -117.364 -196.4 -64.1 200000
21 25 -100.652 -217.7 -45.3 210000
22 25 -103.212 -211.4 -56.5 220000
23 25 -98.628 -191.9 -61.3 230000
24 25 -101.08 -217.5 -56.2 240000
25 25 -97.892 -174.2 -57.2 250000
26 25 -103.38 -192.3 -52.0 260000
27 25 -102.98 -194.2 -65.7 270000
28 25 -93.388 -198.6 -53.4 280000
29 25 -85.796 -176.5 -59.1 290000
30 25 -84.672 -143.6 -12.6 300000
31 25 -86.956 -237.8 -44.2 310000
32 25 -90.8 -177.2 -43.4 320000
33 25 -87.42 -207.9 -51.2 330000
34 25 -93.484 -184.3 -43.5 340000
35 25 -94.416 -168.7 -51.0 350000
36 25 -85.428 -250.8 -37.7 360000
37 25 -99.092 -202.2 -50.8 370000
38 25 -91.656 -227.3 -39.9 380000
39 26 -80.0115384615 -161.5 -12.0 390000
40 25 -94.956 -193.5 -47.9 400000
41 25 -85.128 -165.9 -10.0 410000
42 25 -100.52 -198.9 -55.7 420000
43 25 -85.644 -176.6 -49.9 430000
44 25 -94.048 -165.3 -54.2 440000
45 25 -102.892 -187.9 -53.3 450000
46 26 -76.8846153846 -162.5 -18.5 460000
47 25 -77.004 -142.9 15.4 470000
48 25 -90.616 -214.3 -51.4 480000
49 25 -67.436 -94.4 -45.7 490000
50 26 -76.2423076923 -117.6 -25.2 500000
51 25 -76.572 -152.7 -51.0 510000
52 25 -79.208 -159.4 -14.6 520000
53 25 -77.548 -169.8 -24.5 530000
54 26 -75.2807692308 -164.2 -12.6 540000
55 26 -73.7461538462 -178.9 4.9 550000
56 25 -73.396 -139.4 -48.8 560000
57 26 -67.7923076923 -171.9 -3.0 570000
58 27 -62.137037037 -107.8 -23.9 580000
59 26 -61.0653846154 -138.7 -11.7 590000
60 26 -67.2692307692 -139.2 -18.4 600000
61 26 -69.6615384615 -185.2 5.1 610000
62 26 -58.1 -93.6 -12.7 620000
63 26 -61.8038461538 -123.7 -12.6 630000
64 27 -63.5962962963 -150.9 1.7 640000
65 27 -69.8 -185.7 -6.2 650000
66 28 -59.6178571429 -174.3 4.2 660000
67 27 -62.2 -165.8 5.8 670000
68 26 -64.8153846154 -152.5 -17.2 680000
69 27 -73.2222222222 -217.9 10.8 690000
70 28 -63.6928571429 -192.3 -2.8 700000
71 30 -56.1233333333 -179.4 12.7 710000
72 28 -55.4678571429 -107.1 6.1 720000
73 26 -62.1615384615 -117.8 -1.0 730000
74 28 -61.95 -150.6 5.4 740000
75 27 -56.8 -233.0 6.3 750000
76 27 -64.4222222222 -156.6 0.9 760000
77 26 -64.4153846154 -172.6 -3.3 770000
78 29 -60.7068965517 -174.5 10.2 780000
79 26 -72.2346153846 -159.5 6.7 790000
80 28 -67.125 -136.8 10.0 800000
81 28 -69.35 -282.5 10.4 810000
82 30 -48.6733333333 -134.6 15.0 820000
83 30 -55.9766666667 -200.2 14.3 830000
84 29 -43.9931034483 -99.8 12.3 840000
85 32 -57.271875 -227.4 16.0 850000
86 32 -56.890625 -276.3 16.3 860000
87 35 -38.5257142857 -163.9 14.5 870000
88 32 -45.096875 -165.4 14.2 880000
89 29 -67.275862069 -158.0 8.7 890000
90 30 -58.6133333333 -263.3 18.1 900000
91 28 -74.6928571429 -180.8 9.4 910000
92 31 -51.064516129 -214.4 18.4 920000
93 32 -43.996875 -138.6 11.9 930000
94 30 -56.1533333333 -182.1 12.0 940000
95 29 -54.2275862069 -169.1 1.7763568394e-15 950000
96 33 -42.7424242424 -169.5 22.9 960000
97 36 -33.1111111111 -110.7 17.3 970000
98 29 -56.4793103448 -128.3 17.3 980000
99 30 -56.3966666667 -208.6 18.0 990000
100 30 -51.7233333333 -146.8 19.0 1000000
101 33 -44.5848484848 -174.6 15.4 1010000
102 36 -44.3416666667 -131.7 21.7 1020000
103 37 -38.4621621622 -221.3 19.7 1030000
104 34 -48.1676470588 -251.6 20.9 1040000
105 34 -51.9441176471 -198.5 22.3 1050000
106 38 -37.9342105263 -312.8 20.9 1060000
107 30 -61.6133333333 -144.9 19.1 1070000
108 36 -46.5111111111 -258.6 18.8 1080000
109 34 -45.2647058824 -204.2 15.3 1090000
110 34 -48.3 -207.7 19.4 1100000
111 30 -49.83 -159.3 21.3 1110000
112 35 -34.4771428571 -197.1 15.5 1120000
113 36 -40.2194444444 -201.9 21.7 1130000
114 35 -53.3114285714 -137.5 21.4 1140000
115 33 -53.5121212121 -229.2 19.7 1150000
116 32 -55.209375 -198.4 20.9 1160000
117 34 -43.35 -166.9 21.5 1170000
118 34 -49.7235294118 -147.9 20.9 1180000
119 36 -40.8333333333 -202.6 21.9 1190000
