# Bola branco e 5 actions - variando iluminacao, campo e voltando para o gol


1 25 -182.404 -336.2 -78.3 10000
2 25 -167.648 -354.6 -85.4 20000
3 25 -180.868 -346.8 -79.8 30000
4 25 -189.684 -361.8 -79.8 40000
5 25 -173.6 -313.6 -95.6 50000
6 25 -166.68 -330.6 -82.4 60000
7 25 -137.632 -225.8 -55.4 70000
8 25 -128.416 -324.3 -62.4 80000
9 25 -134.94 -255.1 -78.6 90000
10 25 -157.148 -258.3 -77.4 100000
11 25 -124.364 -227.2 -63.9 110000
12 25 -136.808 -228.0 -53.1 120000
13 25 -112.076 -218.9 -69.7 130000
14 25 -134.536 -285.6 -61.5 140000
15 25 -106.228 -224.2 -57.8 150000
16 25 -115.796 -269.8 -57.1 160000
17 25 -110.252 -194.7 -57.6 170000
18 25 -96.124 -179.3 -52.4 180000
19 25 -119.544 -224.6 -74.2 190000
20 25 -106.364 -223.6 -52.7 200000
21 25 -102.888 -190.1 -54.6 210000
22 25 -111.54 -226.9 -42.8 220000
23 25 -111.292 -213.8 -60.7 230000
24 25 -107.024 -225.1 -53.9 240000
25 25 -102.2 -224.8 -50.2 250000
26 25 -118.108 -218.4 -56.4 260000
27 25 -102.456 -224.7 -56.5 270000
28 25 -94.604 -192.3 -64.7 280000
29 25 -103.952 -202.0 -54.0 290000
30 25 -98.208 -170.5 -61.4 300000
31 25 -106.14 -261.8 -59.2 310000
32 25 -99.684 -170.4 -49.2 320000
33 25 -90.632 -204.4 -52.2 330000
34 25 -98.108 -237.1 -58.0 340000
35 25 -96.628 -219.1 -52.2 350000
36 25 -88.644 -188.2 -49.2 360000
37 25 -100.284 -222.8 -42.5 370000
38 25 -96.012 -189.5 -45.3 380000
39 25 -89.324 -157.3 -44.9 390000
40 25 -105.152 -203.4 -29.8 400000
41 25 -92.396 -197.9 -42.2 410000
42 25 -86.848 -172.8 -46.6 420000
43 25 -90.512 -167.0 -47.5 430000
44 25 -90.844 -149.4 -48.1 440000
45 25 -84.648 -184.8 -51.1 450000
46 25 -90.264 -211.1 -48.0 460000
47 25 -100.776 -233.3 -39.3 470000
48 25 -87.492 -186.8 -52.0 480000
49 25 -70.464 -241.5 -42.6 490000
50 25 -72.584 -120.4 -46.4 500000
51 25 -97.608 -255.0 -44.3 510000
52 25 -101.084 -242.8 -50.0 520000
53 25 -100.036 -206.9 -43.0 530000
54 25 -89.404 -214.8 -43.3 540000
55 25 -78.248 -188.6 -43.0 550000
56 25 -83.404 -178.5 -34.8 560000
57 25 -65.308 -159.4 -38.0 570000
58 25 -70.22 -178.2 -27.8 580000
59 25 -112.78 -279.2 -43.4 590000
60 26 -93.8307692308 -264.9 -13.9 600000
61 25 -81.02 -217.4 -40.4 610000
62 25 -82.704 -174.5 -43.5 620000
63 26 -78.8884615385 -236.1 8.4 630000
64 25 -74.916 -204.4 -40.0 640000
65 25 -68.288 -172.6 -2.3 650000
66 25 -84.076 -198.2 -35.7 660000
67 26 -80.4153846154 -179.2 -12.5 670000
68 26 -72.5269230769 -161.4 -14.2 680000
69 25 -78.296 -204.4 -35.5 690000
70 25 -83.308 -214.4 -45.2 700000
71 26 -67.4461538462 -169.1 13.9 710000
72 25 -64.916 -143.2 -35.5 720000
73 26 -78.2153846154 -230.7 10.8 730000
74 27 -68.1037037037 -200.2 2.5 740000
