#Duel_dqn with ball random and 7 actions
1 26 -218.961538462 -302.5 -20.5 10000
2 28 -216.875 -279.5 -45.0 20000
3 29 -194.689655172 -311.0 -21.5 30000
4 27 -221.351851852 -288.0 -29.5 40000
5 29 -196.724137931 -290.0 -36.5 50000
6 29 -192.948275862 -297.0 -5.5 60000
7 27 -212.555555556 -284.5 -5.0 70000
8 29 -185.310344828 -290.5 -12.5 80000
9 28 -199.589285714 -292.0 -12.0 90000
10 32 -163.1875 -256.5 -5.0 100000
11 30 -179.733333333 -255.0 -10.5 110000
12 30 -182.666666667 -302.5 -1.0 120000
13 27 -197.685185185 -250.5 -10.5 130000
14 31 -175.903225806 -272.5 -4.5 140000
15 35 -141.585714286 -258.0 -10.0 150000
16 33 -150.333333333 -253.5 -3.5 160000
17 34 -145.897058824 -254.0 0.5 170000
18 29 -173.293103448 -251.5 -7.0 180000
19 32 -158.359375 -244.5 -0.5 190000
20 30 -166.766666667 -270.5 -6.0 200000
21 33 -137.575757576 -274.5 -10.5 210000
22 35 -137.342857143 -238.0 2.0 220000
23 37 -123.5 -266.5 4.5 230000
24 39 -117.333333333 -227.5 2.5 240000
25 40 -114.1625 -256.0 6.5 250000
26 47 -87.5 -232.0 1.5 260000
27 41 -101.5 -242.5 1.0 270000
28 44 -99.1022727273 -230.0 -3.5 280000
29 49 -76.9183673469 -236.0 0.5 290000
30 41 -105.62195122 -237.5 3.0 300000
31 50 -75.11 -226.5 8.5 310000
32 44 -93.1363636364 -221.5 12.0 320000
33 51 -75.7352941176 -225.0 9.0 330000
34 53 -67.9433962264 -250.0 5.5 340000
35 55 -59.3818181818 -225.0 7.0 350000
36 61 -53.6147540984 -211.0 8.0 360000
37 58 -60.3362068966 -257.0 7.0 370000
38 70 -40.6642857143 -233.5 8.0 380000
39 81 -29.8827160494 -235.5 8.0 390000
40 72 -35.3055555556 -220.5 12.5 400000
41 64 -48.546875 -215.0 10.0 410000
42 83 -29.8012048193 -239.5 9.5 420000
43 77 -31.9675324675 -224.0 8.5 430000
44 107 -14.7803738318 -209.0 10.5 440000
45 76 -32.4276315789 -219.5 12.0 450000
46 92 -25.2282608696 -221.5 9.5 460000
47 96 -17.8385416667 -231.5 12.0 470000
48 99 -15.0202020202 -206.0 13.5 480000
49 88 -23.7613636364 -245.0 14.0 490000
50 99 -18.1212121212 -213.0 13.5 500000
51 111 -11.454954955 -212.0 15.0 510000
52 111 -11.8423423423 -222.0 13.0 520000
53 101 -13.4257425743 -215.0 15.0 530000
54 123 -7.67479674797 -211.5 14.5 540000
55 123 -9.17073170732 -192.0 14.5 550000
56 112 -8.66964285714 -224.0 15.5 560000
57 125 -5.712 -203.5 14.5 570000
58 135 -3.82222222222 -202.0 14.0 580000
59 128 -5.9921875 -223.0 16.5 590000
60 121 -9.51239669421 -223.5 14.0 600000
61 158 1.24367088608 -216.0 15.5 610000
62 146 -1.20547945205 -207.0 14.5 620000
63 149 0.798657718121 -176.0 14.5 630000
64 161 2.22670807453 -227.5 15.5 640000
65 176 5.48579545455 -52.5 16.5 650000
66 162 1.15740740741 -218.5 15.5 660000
67 178 4.01966292135 -194.0 18.5 670000
68 172 4.29941860465 -213.0 16.5 680000
69 186 5.40860215054 -175.0 18.0 690000
70 180 3.83333333333 -222.5 17.0 700000
71 170 2.57647058824 -214.0 18.0 710000
72 169 3.45562130178 -198.0 16.0 720000
73 191 5.3219895288 -215.5 16.5 730000
74 173 4.34104046243 -210.0 16.5 740000
75 207 7.26570048309 -185.0 15.0 750000
76 199 7.21859296482 -173.0 15.5 760000
77 209 7.71052631579 -223.5 20.0 770000
78 224 8.57366071429 -211.0 16.5 780000
79 209 7.88995215311 -205.5 17.0 790000
80 216 8.0462962963 -221.0 17.5 800000
81 224 9.00223214286 -157.0 17.0 810000
82 214 7.91822429907 -206.5 18.0 820000
83 208 6.68269230769 -240.0 17.0 830000
84 225 9.42 -200.5 16.5 840000
85 208 8.14663461538 -190.0 17.5 850000
86 207 7.3961352657 -216.5 16.5 860000
87 238 10.9054621849 -38.0 19.0 870000
88 245 10.9081632653 -20.0 19.5 880000
89 221 8.82352941176 -217.0 18.5 890000
90 235 11.0744680851 -71.0 17.5 900000
91 236 11.2436440678 -10.5 17.5 910000
92 224 10.5558035714 -147.5 17.5 920000
93 238 10.8886554622 -120.0 18.0 930000
94 231 11.2229437229 -103.5 18.0 940000
95 237 10.7405063291 -173.5 17.5 950000
96 228 9.22368421053 -229.5 20.5 960000
97 233 9.67811158798 -194.5 23.5 970000
98 256 10.43359375 -214.0 17.0 980000
99 257 11.5544747082 -205.0 18.5 990000
100 242 9.73760330579 -214.0 17.0 1000000
101 273 12.521978022 -75.0 17.5 1010000
102 291 12.2336769759 -188.5 19.5 1020000
103 256 10.86328125 -223.5 18.0 1030000
104 240 8.725 -213.5 18.0 1040000
105 248 9.85483870968 -223.0 18.0 1050000
106 276 12.4420289855 -3.5 18.5 1060000
107 254 11.2618110236 -211.5 18.5 1070000
108 225 10.3933333333 -213.5 18.0 1080000
109 264 12.1571969697 -162.5 17.5 1090000
110 241 11.7199170124 -42.5 19.5 1100000
111 267 12.3707865169 -26.5 18.5 1110000
112 271 12.1568265683 -212.5 21.5 1120000
113 241 11.6639004149 -107.5 17.5 1130000
114 265 11.8396226415 -148.5 20.0 1140000
115 269 12.6040892193 -119.0 18.5 1150000
116 257 12.53307393 -104.5 21.0 1160000
117 247 11.2348178138 -201.0 19.5 1170000
118 269 11.6208178439 -197.5 19.5 1180000
119 290 12.8724137931 -9.5 19.0 1190000
120 238 10.3172268908 -204.5 18.0 1200000
121 261 11.1819923372 -174.0 21.0 1210000
122 287 13.1080139373 1.0 19.0 1220000
123 263 11.6539923954 -209.0 18.0 1230000
124 244 10.4897540984 -214.0 17.0 1240000
125 263 12.2623574144 -116.0 19.0 1250000
126 269 12.5167286245 -105.5 18.0 1260000
127 253 12.1027667984 -181.0 19.0 1270000
128 244 11.125 -130.0 17.5 1280000
129 229 10.4323144105 -154.0 18.5 1290000
130 179 5.8938547486 -217.0 18.0 1300000
131 236 11.3580508475 -200.5 18.5 1310000
132 278 13.0467625899 -4.5 18.5 1320000
133 233 11.330472103 -161.0 20.0 1330000
134 231 11.1060606061 -106.0 18.5 1340000
135 241 12.3941908714 -111.0 18.5 1350000
136 257 13.5856031128 3.5 20.0 1360000
137 237 12.305907173 -164.5 19.5 1370000
138 271 13.610701107 3.5 19.0 1380000
139 260 13.5230769231 -6.5 18.0 1390000
140 237 12.1286919831 -132.0 20.0 1400000
141 235 11.6 -167.5 19.5 1410000
