# Bola branco e 5 actions - variando iluminacao e campo
1 25 -172.876 -314.7 -73.5 10000
2 25 -194.52 -308.7 -70.3 20000
3 25 -166.256 -306.0 -93.0 30000
4 26 -186.557692308 -378.6 -53.9 40000
5 25 -198.396 -359.1 -95.8 50000
6 25 -149.528 -244.2 -33.6 60000
7 26 -127.95 -220.6 -27.8 70000
8 28 -134.853571429 -329.7 5.9 80000
9 26 -134.403846154 -291.3 -23.4 90000
10 26 -163.3 -288.8 -11.2 100000
11 28 -114.371428571 -244.4 -10.9 110000
12 27 -118.196296296 -206.0 -4.2 120000
13 27 -111.407407407 -262.8 -2.0 130000
14 27 -131.148148148 -230.1 -32.8 140000
15 26 -113.557692308 -251.2 5.5 150000
16 27 -109.062962963 -267.4 -4.4 160000
17 25 -129.536 -207.9 -22.5 170000
18 26 -116.530769231 -239.6 -56.1 180000
19 28 -110.232142857 -210.5 -3.8 190000
20 27 -107.140740741 -220.7 -1.3 200000
21 27 -107.151851852 -232.2 -14.0 210000
22 30 -92.9833333333 -222.2 6.4 220000
23 31 -79.8193548387 -193.7 3.0 230000
24 29 -97.4931034483 -196.5 4.2 240000
25 29 -98.3379310345 -186.9 -10.7 250000
26 32 -87.965625 -216.7 -1.8 260000
27 31 -100.903225806 -218.0 -9.6 270000
28 29 -101.986206897 -263.2 5.4 280000
29 30 -95.07 -213.1 1.2 290000
30 31 -103.14516129 -216.5 4.0 300000
31 33 -78.003030303 -204.3 6.7 310000
32 31 -87.0741935484 -211.7 5.6 320000
33 32 -96.471875 -272.4 5.1 330000
34 36 -58.1583333333 -184.6 5.1 340000
35 34 -80.1382352941 -222.7 8.7 350000
36 36 -81.9694444444 -226.4 10.8 360000
37 29 -115.9 -226.6 7.5 370000
38 35 -75.46 -214.8 6.6 380000
39 36 -73.5138888889 -177.2 1.1 390000
40 35 -72.9457142857 -211.0 8.8 400000
41 39 -57.6358974359 -170.9 9.1 410000
42 37 -76.4054054054 -220.4 5.7 420000
43 41 -64.6146341463 -228.9 9.6 430000
44 35 -76.6 -220.4 9.9 440000
45 39 -73.3205128205 -228.7 8.6 450000
46 38 -74.1157894737 -220.3 9.4 460000
47 45 -54.28 -175.6 7.3 470000
48 43 -58.076744186 -206.9 12.1 480000
49 39 -64.5205128205 -231.4 10.8 490000
50 38 -85.5763157895 -248.8 9.3 500000
51 49 -54.0285714286 -214.8 11.3 510000
52 45 -50.6311111111 -212.3 8.8 520000
53 46 -53.4652173913 -215.1 11.6 530000
54 44 -61.6022727273 -224.6 9.9 540000
55 42 -49.469047619 -187.2 6.9 550000
56 52 -47.4807692308 -200.9 10.3 560000
57 49 -42.7571428571 -204.5 13.6 570000
58 47 -54.5340425532 -241.4 11.1 580000
59 47 -57.6319148936 -227.1 11.9 590000
60 53 -43.0075471698 -193.6 15.0 600000
61 40 -65.4925 -221.6 9.8 610000
62 45 -55.2666666667 -202.1 10.4 620000
63 57 -35.4842105263 -185.3 9.3 630000
64 62 -41.2096774194 -220.8 14.4 640000
65 50 -42.594 -228.2 11.2 650000
66 48 -56.0145833333 -208.2 13.0 660000
67 57 -37.5210526316 -250.7 13.1 670000
68 45 -47.8555555556 -206.0 14.2 680000
69 50 -46.44 -220.8 9.7 690000
70 59 -37.1474576271 -213.8 14.2 700000
71 53 -47.4566037736 -221.4 13.6 710000
72 55 -46.3890909091 -236.8 12.2 720000
73 44 -58.0068181818 -240.7 11.6 730000
74 60 -36.2683333333 -216.2 14.4 740000
75 66 -31.846969697 -197.8 13.5 750000
76 64 -35.4046875 -261.2 17.0 760000
77 65 -28.8538461538 -209.5 11.9 770000
78 60 -45.7016666667 -230.0 13.1 780000
79 63 -34.2317460317 -204.2 14.3 790000
80 68 -35.5573529412 -248.8 13.4 800000
81 56 -43.2857142857 -227.9 11.6 810000
82 64 -36.5609375 -222.4 13.3 820000
83 69 -29.0739130435 -221.1 16.1 830000
84 66 -32.4560606061 -217.7 15.1 840000
85 69 -32.7304347826 -226.5 12.1 850000
86 62 -36.4919354839 -262.3 12.4 860000
87 56 -43.2446428571 -236.4 13.3 870000
88 69 -28.5869565217 -211.5 14.5 880000
89 67 -30.4671641791 -209.9 15.5 890000
90 84 -14.8511904762 -239.5 14.5 900000
91 78 -25.0615384615 -251.0 14.4 910000
92 71 -30.4422535211 -233.4 14.1 920000
93 70 -23.4442857143 -234.3 15.2 930000
94 57 -44.1649122807 -229.9 11.7 940000
95 68 -38.2544117647 -239.5 12.5 950000
96 68 -34.9411764706 -229.6 14.9 960000
97 63 -38.1174603175 -246.0 12.9 970000
98 75 -27.6053333333 -239.1 19.7 980000
99 84 -21.1619047619 -231.5 17.3 990000
100 76 -21.1907894737 -260.7 13.2 1000000
101 70 -26.46 -228.3 14.2 1010000
102 72 -29.4777777778 -265.6 13.6 1020000
103 70 -33.2771428571 -251.0 13.9 1030000
104 84 -22.455952381 -222.8 13.6 1040000
105 79 -22.182278481 -241.1 15.5 1050000
106 66 -23.596969697 -223.0 14.7 1060000
107 78 -23.7012820513 -221.1 14.7 1070000
108 69 -37.6565217391 -258.3 15.9 1080000
109 67 -30.576119403 -212.5 16.4 1090000
110 88 -20.6363636364 -247.5 14.8 1100000
111 66 -40.9666666667 -234.2 13.5 1110000
112 84 -14.4273809524 -212.2 18.2 1120000
113 84 -18.2892857143 -224.9 17.6 1130000
114 85 -26.64 -252.2 15.6 1140000
115 81 -24.0049382716 -260.0 14.4 1150000
116 96 -15.6697916667 -229.9 17.0 1160000
117 87 -22.4724137931 -244.7 15.7 1170000
118 88 -18.5363636364 -222.0 15.4 1180000
119 80 -20.66125 -246.7 14.8 1190000
120 84 -25.7678571429 -233.5 14.7 1200000
121 82 -24.5304878049 -233.2 15.0 1210000
122 96 -12.1625 -250.9 15.5 1220000
123 95 -12.52 -226.8 15.3 1230000
124 102 -10.5539215686 -248.7 14.6 1240000
125 74 -30.4527027027 -259.0 15.2 1250000
126 101 -9.63762376238 -229.6 15.3 1260000
127 93 -12.9537634409 -234.6 16.9 1270000
128 98 -13.593877551 -243.5 15.7 1280000
129 134 -5.1171641791 -224.5 15.3 1290000
130 105 -14.3238095238 -232.5 16.5 1300000
131 102 -9.10784313725 -223.9 15.3 1310000
132 103 -14.3854368932 -245.0 16.8 1320000
133 96 -17.2166666667 -239.2 15.8 1330000
134 100 -12.869 -226.6 16.2 1340000
135 89 -20.9696629213 -261.3 15.0 1350000
136 96 -14.271875 -222.0 16.6 1360000
137 86 -17.1209302326 -233.8 15.3 1370000
138 112 -6.18660714286 -227.7 17.1 1380000
139 78 -19.2525641026 -217.7 13.7 1390000
140 91 -14.0615384615 -225.6 16.0 1400000
141 120 -9.47 -220.1 15.6 1410000
142 131 -4.56106870229 -253.7 16.5 1420000
143 91 -12.0230769231 -193.0 17.3 1430000
144 129 -2.56744186047 -188.8 16.3 1440000
145 113 -4.00796460177 -206.0 16.7 1450000
146 103 -9.50097087379 -155.1 16.2 1460000
147 140 -3.65071428571 -263.3 16.3 1470000
148 143 -1.04265734266 -224.0 17.5 1480000
149 142 2.19295774648 -98.9 17.3 1490000
150 138 0.584057971014 -123.5 17.5 1500000
151 136 -0.425735294118 -209.6 17.8 1510000
152 129 -0.443410852713 -216.5 17.3 1520000
153 139 -0.918705035971 -203.7 16.6 1530000
154 152 1.25723684211 -209.0 16.7 1540000
155 184 7.19673913043 -136.5 16.9 1550000
156 198 6.05505050505 -211.6 17.6 1560000
157 190 6.28315789474 -122.4 16.3 1570000
158 184 6.00054347826 -184.2 16.7 1580000
159 224 8.5625 -117.5 17.8 1590000
160 193 6.09378238342 -190.6 16.9 1600000
161 158 3.15253164557 -167.0 17.7 1610000
162 171 3.95614035088 -216.6 17.0 1620000
163 177 4.3186440678 -219.4 17.1 1630000
164 201 5.25373134328 -254.9 17.7 1640000
165 217 9.00506912442 -64.9 17.2 1650000
166 253 10.4814229249 -79.7 17.2 1660000
167 214 8.23831775701 -169.5 17.8 1670000
168 239 9.45732217573 -111.2 16.6 1680000
169 241 9.06929460581 -186.3 16.9 1690000
170 216 7.925 -204.5 16.9 1700000
171 251 9.97768924303 -111.5 16.1 1710000
172 237 9.49662447257 -72.8 16.2 1720000
173 207 8.49082125604 -77.3 18.3 1730000
174 246 8.32886178862 -217.1 16.0 1740000
175 238 9.59201680672 -127.7 17.7 1750000
176 258 9.20968992248 -234.5 17.8 1760000
177 259 9.91853281853 -182.5 17.6 1770000
178 243 8.15720164609 -219.1 16.1 1780000
179 246 9.64268292683 -58.2 16.0 1790000
180 273 11.2084249084 -16.7 17.0 1800000
181 215 8.13395348837 -213.0 16.6 1810000
182 272 10.9786764706 -19.0 16.4 1820000
183 267 10.561423221 -34.7 17.3 1830000
184 298 11.3936241611 -18.5 17.2 1840000
185 266 10.1458646617 -84.2 16.6 1850000
186 267 10.3940074906 -64.5 16.1 1860000
187 276 9.9 -252.7 16.3 1870000
188 275 10.3516363636 -35.4 17.3 1880000
189 291 10.5109965636 -108.9 17.3 1890000
190 299 11.2889632107 -5.2 18.0 1900000
191 293 10.9409556314 -40.1 17.5 1910000
192 300 10.938 -3.0 19.1 1920000
193 305 11.2445901639 -4.7 16.4 1930000
194 283 11.0946996466 -11.7 18.0 1940000
195 289 11.3636678201 -5.9 17.6 1950000
196 317 11.2694006309 -0.4 18.1 1960000
197 298 11.1597315436 1.5 19.0 1970000
198 291 11.1271477663 -3.7 19.2 1980000
199 291 11.139862543 -23.2 18.1 1990000
200 311 11.1289389068 -2.9 17.4 2000000
201 308 11.1347402597 2.4 16.6 2010000
